date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:49:54	92749/92749	---M-Z	200	added ('OK')	text/html	etag:%22689a472a-5959%22	https://www.walleniuswilhelmsen.com/news/the-fourth-and-last-hero-has-set-sail	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/news/the-fourth-and-last-hero-has-set-sail.html	(from https://www.walleniuswilhelmsen.com/what-we-do/ocean-transportation/our-vessels)
20:49:55	97180/97180	---M-Z	200	added ('OK')	text/html	etag:%22689a4717-5ce2%22	https://www.walleniuswilhelmsen.com/insights/5-reasons-why-the-hero-vessel-type-is-perfect-for-your-shipments	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/insights/5-reasons-why-the-hero-vessel-type-is-perfect-for-your-shipments.html	(from https://www.walleniuswilhelmsen.com/what-we-do/ocean-transportation/our-vessels)
20:49:55	101319/101319	---M-Z	200	added ('OK')	text/html	etag:%22689a4717-5fcc%22	https://www.walleniuswilhelmsen.com/insights/a-day-in-the-life-of-a-machinery-engineer	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/insights/a-day-in-the-life-of-a-machinery-engineer.html	(from https://www.walleniuswilhelmsen.com/what-we-do/ocean-transportation/our-vessels)
20:49:56	172817/172817	---M--	200	added ('OK')	image/png	etag:%22618e7d04-2a311%22	https://www.walleniuswilhelmsen.com/storage/downloads/Trade-maps/Americas-Trades.png	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/downloads/Trade-maps/Americas-Trades.png	(from https://www.walleniuswilhelmsen.com/what-we-do/ocean-transportation/trade-maps)
20:49:56	273805/273805	---M--	200	added ('OK')	image/png	etag:%22618e7bb0-42d8d%22	https://www.walleniuswilhelmsen.com/storage/downloads/Trade-maps/World-wide-trade-network.png	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/downloads/Trade-maps/World-wide-trade-network.png	(from https://www.walleniuswilhelmsen.com/what-we-do/ocean-transportation/trade-maps)
20:49:56	315700/315700	---M--	200	added ('OK')	image/png	etag:%22609bb4e0-4d134%22	https://www.walleniuswilhelmsen.com/storage/images/Europe_Trades.png	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/images/Europe_Trades.png	(from https://www.walleniuswilhelmsen.com/what-we-do/ocean-transportation/trade-maps)
20:49:57	203810/203810	---M--	200	added ('OK')	image/png	etag:%22618e7cc0-31c22%22	https://www.walleniuswilhelmsen.com/storage/downloads/Trade-maps/Asia-Pacific-Trade.png	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/downloads/Trade-maps/Asia-Pacific-Trade.png	(from https://www.walleniuswilhelmsen.com/what-we-do/ocean-transportation/trade-maps)
20:49:57	325646/325646	---M--	200	added ('OK')	image/png	etag:%22609bb301-4f80e%22	https://www.walleniuswilhelmsen.com/storage/images/Oceania_Trades.png	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/images/Oceania_Trades.png	(from https://www.walleniuswilhelmsen.com/what-we-do/ocean-transportation/trade-maps)
20:49:57	183635/183635	---M--	200	added ('OK')	image/png	etag:%22676a694a-2cd53%22	https://www.walleniuswilhelmsen.com/storage/images/North-America-to-Asia.png	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/images/North-America-to-Asia.png	(from https://www.walleniuswilhelmsen.com/what-we-do/ocean-transportation/trade-maps)
20:49:57	153173/153173	---M--	200	added ('OK')	image/png	etag:%22676a68f3-25655%22	https://www.walleniuswilhelmsen.com/storage/images/Americas-to-Europe.png	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/images/Americas-to-Europe.png	(from https://www.walleniuswilhelmsen.com/what-we-do/ocean-transportation/trade-maps)
20:49:57	141307/141307	---M--	200	added ('OK')	image/png	etag:%2267aef58d-227fb%22	https://www.walleniuswilhelmsen.com/storage/images/NASA.png	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/images/NASA.png	(from https://www.walleniuswilhelmsen.com/what-we-do/ocean-transportation/trade-maps)
20:49:58	172593/172593	---M--	200	added ('OK')	image/png	etag:%2267aef58f-2a231%22	https://www.walleniuswilhelmsen.com/storage/images/SANA.png	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/images/SANA.png	(from https://www.walleniuswilhelmsen.com/what-we-do/ocean-transportation/trade-maps)
20:49:58	146790/146790	---M--	200	added ('OK')	image/png	etag:%22676a68f4-23d66%22	https://www.walleniuswilhelmsen.com/storage/images/Americas-to-Oceania.png	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/images/Americas-to-Oceania.png	(from https://www.walleniuswilhelmsen.com/what-we-do/ocean-transportation/trade-maps)
20:49:59	166139/166139	---M--	200	added ('OK')	image/png	etag:%22676a68f6-288fb%22	https://www.walleniuswilhelmsen.com/storage/images/Asia-to-Europe-I.png	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/images/Asia-to-Europe-I.png	(from https://www.walleniuswilhelmsen.com/what-we-do/ocean-transportation/trade-maps)
20:49:59	342692/342692	---M--	200	added ('OK')	image/png	etag:%22677cc40c-53aa4%22	https://www.walleniuswilhelmsen.com/storage/images/Asia-to-North-America_East-Coast_new_2025-01-07-060500_umnw.png	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/images/Asia-to-North-America_East-Coast_new_2025-01-07-060500_umnw.png	(from https://www.walleniuswilhelmsen.com/what-we-do/ocean-transportation/trade-maps)
20:49:59	205355/205355	---M--	200	added ('OK')	image/png	etag:%22676a68fa-3222b%22	https://www.walleniuswilhelmsen.com/storage/images/Europe-to-Oceania.png	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/images/Europe-to-Oceania.png	(from https://www.walleniuswilhelmsen.com/what-we-do/ocean-transportation/trade-maps)
20:49:59	263439/263439	---M--	200	added ('OK')	image/png	etag:%2268627093-4050f%22	https://www.walleniuswilhelmsen.com/storage/images/Asia-to-Oceania1.png	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/images/Asia-to-Oceania1.png	(from https://www.walleniuswilhelmsen.com/what-we-do/ocean-transportation/trade-maps)
20:50:00	179313/179313	---M--	200	added ('OK')	image/png	etag:%22676a68f9-2bc71%22	https://www.walleniuswilhelmsen.com/storage/images/Europe-to-Americas.png	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/images/Europe-to-Americas.png	(from https://www.walleniuswilhelmsen.com/what-we-do/ocean-transportation/trade-maps)
20:50:00	155897/155897	---M--	200	added ('OK')	image/png	etag:%22676a68f7-260f9%22	https://www.walleniuswilhelmsen.com/storage/images/Coastal-Oceania-Trade.png	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/images/Coastal-Oceania-Trade.png	(from https://www.walleniuswilhelmsen.com/what-we-do/ocean-transportation/trade-maps)
20:50:00	124298/124298	---M--	200	added ('OK')	image/jpeg	etag:%226891ca76-1e58a%22	https://www.walleniuswilhelmsen.com/imager/assets/27807/Parsifal_4-19-1579b0ecce9b47702573fb2f5d3dd61e20a_667fc0e45680ea5634e002c0c7a17c13.jpg	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/imager/assets/27807/Parsifal_4-19-1579b0ecce9b47702573fb2f5d3dd61e20a_667fc0e45680ea5634e002c0c7a17c13.jpg	(from https://www.walleniuswilhelmsen.com/what-we-do/ocean-transportation/trade-maps)
20:50:00	99694/99694	---M-Z	200	added ('OK')	text/html	etag:%22689a471b-5e3a%22	https://www.walleniuswilhelmsen.com/insights/how-wallenius-wilhelmsen-engages-with-stakeholders-to-ensure-safer-ocean-transport-through-better-cargo-packing	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/insights/how-wallenius-wilhelmsen-engages-with-stakeholders-to-ensure-safer-ocean-transport-through-better-cargo-packing.html	(from https://www.walleniuswilhelmsen.com/what-we-do/ocean-transportation/trade-maps)
20:50:01	92771/92771	---M-Z	200	added ('OK')	text/html	etag:%22689a4719-5bef%22	https://www.walleniuswilhelmsen.com/insights/carbon-intensity-indicator-cii-what-to-expect-and-how-to-prepare	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/insights/carbon-intensity-indicator-cii-what-to-expect-and-how-to-prepare.html	(from https://www.walleniuswilhelmsen.com/what-we-do/ocean-transportation/trade-maps)
20:50:01	96444/96444	---M-Z	200	added ('OK')	text/html	etag:%22689a4729-5adc%22	https://www.walleniuswilhelmsen.com/news/strong-q2-results-wallenius-wilhelmsen-shows-resilience-and-growth	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/news/strong-q2-results-wallenius-wilhelmsen-shows-resilience-and-growth.html	(from https://www.walleniuswilhelmsen.com/news/wallenius-wilhelmsens-next-generation-vessels-are-coming)
20:50:02	87777/87777	---M-Z	200	added ('OK')	text/html	etag:%22689a4e24-5727%22	https://www.walleniuswilhelmsen.com/news/fueling-change-wallenius-wilhelmsen-and-exxonmobil-team-up-for-sustainable-biofuel-supply-deal	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/news/fueling-change-wallenius-wilhelmsen-and-exxonmobil-team-up-for-sustainable-biofuel-supply-deal.html	(from https://www.walleniuswilhelmsen.com/news/wallenius-wilhelmsens-next-generation-vessels-are-coming)
20:50:02	108165/108165	---M-Z	200	added ('OK')	text/html	etag:%22689a4727-61e0%22	https://www.walleniuswilhelmsen.com/news/orcelle-terminal-opens-its-doors	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/news/orcelle-terminal-opens-its-doors.html	(from https://www.walleniuswilhelmsen.com/news/wallenius-wilhelmsens-next-generation-vessels-are-coming)
20:50:03	74085/74085	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2011%20Aug%202025%2020:50:03%20GMT	https://www.walleniuswilhelmsen.com/insights/meeting-biosecurity-regulations-in-australia-4-steps-in-our-inspection-process	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/insights/meeting-biosecurity-regulations-in-australia-4-steps-in-our-inspection-process	(from https://www.walleniuswilhelmsen.com/insights/what-does-it-take-to-transport-giant-windmills-from-europe-to-australia)
20:50:03	4262/4262	---M--	200	added ('OK')	image/jpeg	etag:%226891e6ca-10a6%22	https://www.walleniuswilhelmsen.com/imager/downloads/698937/Foto2_c0a78d8926cce15f4e0df14866308c27.jpg	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/imager/downloads/698937/Foto2_c0a78d8926cce15f4e0df14866308c27.jpg	(from https://www.walleniuswilhelmsen.com/insights/what-does-it-take-to-transport-giant-windmills-from-europe-to-australia)
20:50:04	4405/4405	---M--	200	added ('OK')	image/jpeg	etag:%226891e6cb-1135%22	https://www.walleniuswilhelmsen.com/imager/assets/698939/Foto3_c0a78d8926cce15f4e0df14866308c27.jpg	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/imager/assets/698939/Foto3_c0a78d8926cce15f4e0df14866308c27.jpg	(from https://www.walleniuswilhelmsen.com/insights/what-does-it-take-to-transport-giant-windmills-from-europe-to-australia)
20:50:04	3710/3710	---M--	200	added ('OK')	image/jpeg	etag:%226891e6cc-e7e%22	https://www.walleniuswilhelmsen.com/imager/assets/698943/Foto5_c0a78d8926cce15f4e0df14866308c27.jpg	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/imager/assets/698943/Foto5_c0a78d8926cce15f4e0df14866308c27.jpg	(from https://www.walleniuswilhelmsen.com/insights/what-does-it-take-to-transport-giant-windmills-from-europe-to-australia)
20:50:05	95598/95598	---M-Z	200	added ('OK')	text/html	etag:%22689a4758-5948%22	https://www.walleniuswilhelmsen.com/what-we-do/ocean-transportation/handling-equipment	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/what-we-do/ocean-transportation/handling-equipment.html	(from https://www.walleniuswilhelmsen.com/insights/what-does-it-take-to-transport-giant-windmills-from-europe-to-australia)
20:50:06	8110/8110	---M--	200	added ('OK')	image/jpeg	etag:%226891e6af-1fae%22	https://www.walleniuswilhelmsen.com/imager/assets/News-and-insights/532908/Intrame-Santander-55_c0a78d8926cce15f4e0df14866308c27.jpg	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/imager/assets/News-and-insights/532908/Intrame-Santander-55_c0a78d8926cce15f4e0df14866308c27.jpg	(from https://www.walleniuswilhelmsen.com/insights/how-to-cut-costs-and-reduce-risks-with-roro)
20:50:06	146459/146459	---M--	200	added ('OK')	image/jpeg	etag:%226891cacf-23c1b%22	https://www.walleniuswilhelmsen.com/imager/assets/28148/Breakbulk-listicle_f8e3e52b803bc90c94b54694b46f6c8d.jpg	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/imager/assets/28148/Breakbulk-listicle_f8e3e52b803bc90c94b54694b46f6c8d.jpg	(from https://www.walleniuswilhelmsen.com/insights/what-does-it-take-to-transport-giant-windmills-from-europe-to-australia)
20:50:06	9699/9699	---M--	200	added ('OK')	image/jpeg	etag:%226891e6b1-25e3%22	https://www.walleniuswilhelmsen.com/imager/assets/News-and-insights/195070/200227_J-Tye_Spoon_06_Wallenius_Wilhelmsen-2523_c0a78d8926cce15f4e0df14866308c27.jpg	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/imager/assets/News-and-insights/195070/200227_J-Tye_Spoon_06_Wallenius_Wilhelmsen-2523_c0a78d8926cce15f4e0df14866308c27.jpg	(from https://www.walleniuswilhelmsen.com/insights/how-to-cut-costs-and-reduce-risks-with-roro)
20:50:06	9601/9601	---M--	200	added ('OK')	image/jpeg	etag:%226891e6c2-2581%22	https://www.walleniuswilhelmsen.com/imager/assets/News-and-insights/532909/WW-PARSIFAL-FEB-2020-347_c0a78d8926cce15f4e0df14866308c27.jpg	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/imager/assets/News-and-insights/532909/WW-PARSIFAL-FEB-2020-347_c0a78d8926cce15f4e0df14866308c27.jpg	(from https://www.walleniuswilhelmsen.com/insights/how-to-cut-costs-and-reduce-risks-with-roro)
20:50:07	104647/104647	---M-Z	200	added ('OK')	text/html	etag:%22689a4718-5d68%22	https://www.walleniuswilhelmsen.com/insights/breakbulk-packing-guide-what-you-need-to-know	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/insights/breakbulk-packing-guide-what-you-need-to-know.html	(from https://www.walleniuswilhelmsen.com/insights/5-reasons-why-roro-is-great-for-your-breakbulk)
20:50:07	97394/97394	---M-Z	200	added ('OK')	text/html	etag:%22689a4e1d-5b4a%22	https://www.walleniuswilhelmsen.com/insights/meet-our-experts-kentaro-nishikubo	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/insights/meet-our-experts-kentaro-nishikubo.html	(from https://www.walleniuswilhelmsen.com/insights/5-reasons-why-roro-is-great-for-your-breakbulk)
20:50:08	175865/175865	---M--	200	added ('OK')	image/jpeg	etag:%226891d18d-2aef9%22	https://www.walleniuswilhelmsen.com/imager/assets/245031/DSC_9112_1_edee694359ade834d66f7cf463e303d6.jpg	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/imager/assets/245031/DSC_9112_1_edee694359ade834d66f7cf463e303d6.jpg	(from https://www.walleniuswilhelmsen.com/insights/5-reasons-why-roro-is-great-for-your-breakbulk)
20:50:09	74064/74064	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2011%20Aug%202025%2020:50:09%20GMT	https://www.walleniuswilhelmsen.com/insights/dubai-processing-centres-perfectly-placed-to-become-hub-for-middle-east	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/insights/dubai-processing-centres-perfectly-placed-to-become-hub-for-middle-east	(from https://www.walleniuswilhelmsen.com/news/new-covered-storage-facility-at-our-vpc-in-jebel-ali-port)
20:50:09	140107/140107	---M--	200	added ('OK')	image/jpeg	etag:%226891d1e2-2234b%22	https://www.walleniuswilhelmsen.com/imager/assets/835835/DSC04216-DetailMediaportal-donotedit_34dd768cd07b4d96d6f1f79d46f706a8.jpg	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/imager/assets/835835/DSC04216-DetailMediaportal-donotedit_34dd768cd07b4d96d6f1f79d46f706a8.jpg	(from https://www.walleniuswilhelmsen.com/news/new-covered-storage-facility-at-our-vpc-in-jebel-ali-port)
20:50:09	95882/95882	---M-Z	200	added ('OK')	text/html	etag:%22689a471b-5c6b%22	https://www.walleniuswilhelmsen.com/insights/how-can-a-free-trade-zone-benefit-your-business	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/insights/how-can-a-free-trade-zone-benefit-your-business.html	(from https://www.walleniuswilhelmsen.com/news/new-covered-storage-facility-at-our-vpc-in-jebel-ali-port)
20:50:10	8770/8770	---M--	200	added ('OK')	image/jpeg	etag:%226891e02d-2242%22	https://www.walleniuswilhelmsen.com/imager/assets/News-and-insights/372766/NickHanyokImaging-28_c0a78d8926cce15f4e0df14866308c27.jpg	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/imager/assets/News-and-insights/372766/NickHanyokImaging-28_c0a78d8926cce15f4e0df14866308c27.jpg	(from https://www.walleniuswilhelmsen.com/insights/mixed-reality-the-next-step-towards-the-digitalised-supply-chain)
20:50:10	9366/9366	---M--	200	added ('OK')	image/jpeg	etag:%226891e032-2496%22	https://www.walleniuswilhelmsen.com/imager/assets/News-and-insights/372765/NickHanyokImaging-26_c0a78d8926cce15f4e0df14866308c27.jpg	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/imager/assets/News-and-insights/372765/NickHanyokImaging-26_c0a78d8926cce15f4e0df14866308c27.jpg	(from https://www.walleniuswilhelmsen.com/insights/mixed-reality-the-next-step-towards-the-digitalised-supply-chain)
20:50:11	7790/7790	---M--	200	added ('OK')	image/jpeg	etag:%226891e036-1e6e%22	https://www.walleniuswilhelmsen.com/imager/assets/News-and-insights/372767/NickHanyokImaging-67_c0a78d8926cce15f4e0df14866308c27.jpg	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/imager/assets/News-and-insights/372767/NickHanyokImaging-67_c0a78d8926cce15f4e0df14866308c27.jpg	(from https://www.walleniuswilhelmsen.com/insights/mixed-reality-the-next-step-towards-the-digitalised-supply-chain)
20:50:11	99044/99044	---M-Z	200	added ('OK')	text/html	etag:%22689a471e-5fc5%22	https://www.walleniuswilhelmsen.com/insights/vessels-of-the-future-how-technology-is-transforming-our-fleet	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/insights/vessels-of-the-future-how-technology-is-transforming-our-fleet.html	(from https://www.walleniuswilhelmsen.com/insights/mixed-reality-the-next-step-towards-the-digitalised-supply-chain)
20:50:12	94258/94258	---M-Z	200	added ('OK')	text/html	etag:%22689a471d-5c56%22	https://www.walleniuswilhelmsen.com/insights/tech-start-up-tackles-onboard-fire-risk	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/insights/tech-start-up-tackles-onboard-fire-risk.html	(from https://www.walleniuswilhelmsen.com/insights/mixed-reality-the-next-step-towards-the-digitalised-supply-chain)
20:50:12	74025/74025	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2011%20Aug%202025%2020:50:13%20GMT	https://www.walleniuswilhelmsen.com/insights/5-predictions-for-the-automotive-sector-in-2019-and-beyond	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/insights/5-predictions-for-the-automotive-sector-in-2019-and-beyond	(from https://www.walleniuswilhelmsen.com/insights/growing-chinese-used-car-export-sector-seeks-logistics-expertise)
20:50:13	102280/102280	---M-Z	200	added ('OK')	text/html	etag:%22689a4719-60e3%22	https://www.walleniuswilhelmsen.com/insights/daimler-leans-on-expert-engineers-for-truck-dismantling	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/insights/daimler-leans-on-expert-engineers-for-truck-dismantling.html	(from https://www.walleniuswilhelmsen.com/industries/commercial-vehicles)
20:50:13	4016/4016	---M--	200	added ('OK')	image/jpeg	etag:%226891e68f-fb0%22	https://www.walleniuswilhelmsen.com/imager/assets/922386/crane1_c0a78d8926cce15f4e0df14866308c27.jpeg	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/imager/assets/922386/crane1_c0a78d8926cce15f4e0df14866308c27.jpg	(from https://www.walleniuswilhelmsen.com/insights/fairy-meadow-offers-refurbishment-solution-for-project-hire)
20:50:14	4164/4164	---M--	200	added ('OK')	image/jpeg	etag:%226891e690-1044%22	https://www.walleniuswilhelmsen.com/imager/assets/922388/crane2_c0a78d8926cce15f4e0df14866308c27.jpg	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/imager/assets/922388/crane2_c0a78d8926cce15f4e0df14866308c27.jpg	(from https://www.walleniuswilhelmsen.com/insights/fairy-meadow-offers-refurbishment-solution-for-project-hire)
20:50:14	4379/4379	---M--	200	added ('OK')	image/jpeg	etag:%226891e694-111b%22	https://www.walleniuswilhelmsen.com/imager/assets/922392/crane3_c0a78d8926cce15f4e0df14866308c27.jpg	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/imager/assets/922392/crane3_c0a78d8926cce15f4e0df14866308c27.jpg	(from https://www.walleniuswilhelmsen.com/insights/fairy-meadow-offers-refurbishment-solution-for-project-hire)
20:50:14	5009/5009	---M--	200	added ('OK')	image/jpeg	etag:%226891e697-1391%22	https://www.walleniuswilhelmsen.com/imager/assets/922398/crane4_c0a78d8926cce15f4e0df14866308c27.jpg	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/imager/assets/922398/crane4_c0a78d8926cce15f4e0df14866308c27.jpg	(from https://www.walleniuswilhelmsen.com/insights/fairy-meadow-offers-refurbishment-solution-for-project-hire)
20:50:15	5171/5171	---M--	200	added ('OK')	image/jpeg	etag:%226891e69b-1433%22	https://www.walleniuswilhelmsen.com/imager/assets/922416/crane6_c0a78d8926cce15f4e0df14866308c27.jpg	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/imager/assets/922416/crane6_c0a78d8926cce15f4e0df14866308c27.jpg	(from https://www.walleniuswilhelmsen.com/insights/fairy-meadow-offers-refurbishment-solution-for-project-hire)
20:50:15	5187/5187	---M--	200	added ('OK')	image/jpeg	etag:%226891e6a0-1443%22	https://www.walleniuswilhelmsen.com/imager/assets/922428/crane7_c0a78d8926cce15f4e0df14866308c27.jpg	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/imager/assets/922428/crane7_c0a78d8926cce15f4e0df14866308c27.jpg	(from https://www.walleniuswilhelmsen.com/insights/fairy-meadow-offers-refurbishment-solution-for-project-hire)
20:50:16	34088/34088	---M--	200	added ('OK')	image/png	etag:%226891e6fe-8528%22	https://www.walleniuswilhelmsen.com/imager/assets/1022901/22_c0a78d8926cce15f4e0df14866308c27.png	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/imager/assets/1022901/22_c0a78d8926cce15f4e0df14866308c27.png	(from https://www.walleniuswilhelmsen.com/news/dos-and-donts-of-a-sustainable-ev-supply-chain)
20:50:16	30318/30318	---M--	200	added ('OK')	image/png	etag:%226891e6ff-766e%22	https://www.walleniuswilhelmsen.com/imager/assets/1022907/1_c0a78d8926cce15f4e0df14866308c27.png	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/imager/assets/1022907/1_c0a78d8926cce15f4e0df14866308c27.png	(from https://www.walleniuswilhelmsen.com/news/dos-and-donts-of-a-sustainable-ev-supply-chain)
20:50:17	90016/90016	---M-Z	200	added ('OK')	text/html	etag:%22689a4716-58c0%22	https://www.walleniuswilhelmsen.com/insights/4-steps-to-reduce-emission-at-the-melbourne-terminal	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/insights/4-steps-to-reduce-emission-at-the-melbourne-terminal.html	(from https://www.walleniuswilhelmsen.com/news/dos-and-donts-of-a-sustainable-ev-supply-chain)
20:50:17	101821/101821	---M-Z	200	added ('OK')	text/html	etag:%22689a4e1c-5e25%22	https://www.walleniuswilhelmsen.com/insights/introducing-the-ship-recycling-transparency-initiative-why-the-time-for-change-is-now	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/insights/introducing-the-ship-recycling-transparency-initiative-why-the-time-for-change-is-now.html	(from https://www.walleniuswilhelmsen.com/insights/the-bmw-group-takes-aim-at-unethical-ship-recycling)
20:50:18	97368/97368	---M-Z	200	added ('OK')	text/html	etag:%22689a4717-5ca1%22	https://www.walleniuswilhelmsen.com/insights/6-myths-about-electric-vehicles-and-the-outbound-supply-chain	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/insights/6-myths-about-electric-vehicles-and-the-outbound-supply-chain.html	(from https://www.walleniuswilhelmsen.com/insights/the-bmw-group-takes-aim-at-unethical-ship-recycling)
20:50:18	97211/97211	---M-Z	200	added ('OK')	text/html	etag:%22689a471c-5e8a%22	https://www.walleniuswilhelmsen.com/insights/orcelle_award_2021	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/insights/orcelle_award_2021.html	(from https://www.walleniuswilhelmsen.com/insights/the-bmw-group-takes-aim-at-unethical-ship-recycling)
20:50:18	106603/106603	---M-Z	200	added ('OK')	text/html	etag:%22689a471e-61f9%22	https://www.walleniuswilhelmsen.com/insights/the-poseidon-principles-how-investors-can-contribute-to-sustainability	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/insights/the-poseidon-principles-how-investors-can-contribute-to-sustainability.html	(from https://www.walleniuswilhelmsen.com/insights/the-bmw-group-takes-aim-at-unethical-ship-recycling)
20:50:21	92009/92009	---M-Z	200	added ('OK')	text/html	etag:%22689a472a-596c%22	https://www.walleniuswilhelmsen.com/news/the-green-shift-wallenius-wilhelmsen-enables-car-makers-to-reduce-their-environmental-footprint	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/news/the-green-shift-wallenius-wilhelmsen-enables-car-makers-to-reduce-their-environmental-footprint.html	(from https://www.walleniuswilhelmsen.com/news/wallenius-wilhelmsen-receives-first-delivery-at-new-marine-terminal)
20:50:22	99558/99558	---M-Z	200	added ('OK')	text/html	etag:%22689a4718-5fe4%22	https://www.walleniuswilhelmsen.com/insights/boats-and-yachts-go-for-roro-quality-and-reliable-scheduling	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/insights/boats-and-yachts-go-for-roro-quality-and-reliable-scheduling.html	(from https://www.walleniuswilhelmsen.com/industries/boats-and-yachts)
20:50:23	102420/102420	---M-Z	200	added ('OK')	text/html	etag:%22689a4720-5bd9%22	https://www.walleniuswilhelmsen.com/news-and-insights/highlighted-topics/orcelle	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/news-and-insights/highlighted-topics/orcelle.html	(from https://www.walleniuswilhelmsen.com/news-and-insights/highlighted-topics)
20:50:23	89810/89810	---M-Z	200	added ('OK')	text/html	etag:%22689a4e22-55eb%22	https://www.walleniuswilhelmsen.com/news-and-insights/highlighted-topics/carbon-compass	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/news-and-insights/highlighted-topics/carbon-compass.html	(from https://www.walleniuswilhelmsen.com/news-and-insights/highlighted-topics)
20:50:24	94408/94408	---M-Z	200	added ('OK')	text/html	etag:%22689a4720-58c2%22	https://www.walleniuswilhelmsen.com/news-and-insights/highlighted-topics/brown-marmorated-stink-bugs	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/news-and-insights/highlighted-topics/brown-marmorated-stink-bugs.html	(from https://www.walleniuswilhelmsen.com/news-and-insights/highlighted-topics)
